Timestamp,Hour_of_Day,North_Cars,South_Cars,East_Cars,West_Cars,Queue_Length,Avg_Speed,Delta_Queue,Delta_Speed,Ped_Waiting,Max_Direction_Cars,Direction_Imbalance,Blocked_Cars,Blocked_to_Served_Ratio,Is_Anomaly_Ground_Truth
2024-11-20 19:15:00,21,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-20 19:20:00,21,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-20 19:25:00,21,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-20 19:30:00,21,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-20 19:35:00,21,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-20 19:40:00,21,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-20 19:45:00,21,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-20 19:50:00,21,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-20 19:55:00,21,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-20 20:00:00,22,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 20:05:00,22,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 20:10:00,22,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 20:15:00,22,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 20:20:00,22,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 20:25:00,22,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 20:30:00,22,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 20:35:00,22,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 20:40:00,22,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 20:45:00,22,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 20:50:00,22,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 20:55:00,22,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 21:00:00,23,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 21:05:00,23,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 21:10:00,23,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 21:15:00,23,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 21:20:00,23,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 21:25:00,23,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 21:30:00,23,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 21:35:00,23,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 21:40:00,23,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 21:45:00,23,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 21:50:00,23,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 21:55:00,23,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 22:00:00,0,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 22:05:00,0,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 22:10:00,0,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 22:15:00,0,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 22:20:00,0,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 22:25:00,0,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 22:30:00,0,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 22:35:00,0,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 22:40:00,0,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 22:45:00,0,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 22:50:00,0,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 22:55:00,0,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 23:00:00,1,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 23:05:00,1,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 23:10:00,1,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 23:15:00,1,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 23:20:00,1,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 23:25:00,1,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 23:30:00,1,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 23:35:00,1,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 23:40:00,1,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 23:45:00,1,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 23:50:00,1,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-20 23:55:00,1,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 00:00:00,2,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 00:05:00,2,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 00:10:00,2,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 00:15:00,2,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 00:20:00,2,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 00:25:00,2,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 00:30:00,2,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 00:35:00,2,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 00:40:00,2,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 00:45:00,2,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 00:50:00,2,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 00:55:00,2,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 01:00:00,3,2050,2080,600,800,0,5.00,0.0,0.0,0,2080,0.33,0,0.00,1
2024-11-21 01:05:00,3,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 01:10:00,3,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 01:15:00,3,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 01:20:00,3,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 01:25:00,3,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 01:30:00,3,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 01:35:00,3,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 01:40:00,3,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 01:45:00,3,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 01:50:00,3,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 01:55:00,3,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 02:00:00,4,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 02:05:00,4,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 02:10:00,4,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 02:15:00,4,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 02:20:00,4,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 02:25:00,4,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 02:30:00,4,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 02:35:00,4,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 02:40:00,4,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 02:45:00,4,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 02:50:00,4,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 02:55:00,4,150,180,30,40,0,65.00,0.0,0.0,0,180,0.33,0,0.00,0
2024-11-21 03:00:00,5,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 03:05:00,5,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 03:10:00,5,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 03:15:00,5,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 03:20:00,5,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 03:25:00,5,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 03:30:00,5,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 03:35:00,5,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 03:40:00,5,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 03:45:00,5,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 03:50:00,5,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 03:55:00,5,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 04:00:00,6,650,680,180,240,200,30.00,200.0,0.0,6,680,0.33,30,0.30,0
2024-11-21 04:05:00,6,650,680,180,240,200,30.00,0.0,0.0,6,680,0.33,30,0.30,0
2024-11-21 04:10:00,6,650,680,180,240,200,30.00,0.0,0.0,6,680,0.33,30,0.30,0
2024-11-21 04:15:00,6,650,680,180,240,200,30.00,0.0,0.0,6,680,0.33,30,0.30,0
2024-11-21 04:20:00,6,650,680,180,240,200,30.00,0.0,0.0,6,680,0.33,30,0.30,0
2024-11-21 04:25:00,6,650,680,180,240,200,30.00,0.0,0.0,6,680,0.33,30,0.30,0
2024-11-21 04:30:00,6,650,680,180,240,200,30.00,0.0,0.0,6,680,0.33,30,0.30,0
2024-11-21 04:35:00,6,650,680,180,240,200,30.00,0.0,0.0,6,680,0.33,30,0.30,0
2024-11-21 04:40:00,6,650,680,180,240,200,30.00,0.0,0.0,6,680,0.33,30,0.30,0
2024-11-21 04:45:00,6,650,680,180,240,200,30.00,0.0,0.0,6,680,0.33,30,0.30,0
2024-11-21 04:50:00,6,650,680,180,240,200,30.00,0.0,0.0,6,680,0.33,30,0.30,0
2024-11-21 04:55:00,6,650,680,180,240,200,30.00,0.0,0.0,6,680,0.33,30,0.30,0
2024-11-21 05:00:00,7,800,830,225,300,260,25.00,60.0,0.0,8,830,0.33,39,0.39,0
2024-11-21 05:05:00,7,800,830,225,300,260,25.00,0.0,0.0,8,830,0.33,39,0.39,0
2024-11-21 05:10:00,7,800,830,225,300,260,25.00,0.0,0.0,8,830,0.33,39,0.39,0
2024-11-21 05:15:00,7,800,830,225,300,260,25.00,0.0,0.0,8,830,0.33,39,0.39,0
2024-11-21 05:20:00,7,800,830,225,300,260,25.00,0.0,0.0,8,830,0.33,39,0.39,0
2024-11-21 05:25:00,7,800,830,225,300,260,25.00,0.0,0.0,8,830,0.33,39,0.39,0
2024-11-21 05:30:00,7,800,830,225,300,260,25.00,0.0,0.0,8,830,0.33,39,0.39,0
2024-11-21 05:35:00,7,800,830,225,300,260,25.00,0.0,0.0,8,830,0.33,39,0.39,0
2024-11-21 05:40:00,7,800,830,225,300,260,25.00,0.0,0.0,8,830,0.33,39,0.39,0
2024-11-21 05:45:00,7,800,830,225,300,260,25.00,0.0,0.0,8,830,0.33,39,0.39,0
2024-11-21 05:50:00,7,800,830,225,300,260,25.00,0.0,0.0,8,830,0.33,39,0.39,0
2024-11-21 05:55:00,7,800,830,225,300,260,25.00,0.0,0.0,8,830,0.33,39,0.39,0
2024-11-21 06:00:00,8,950,980,270,360,320,20.00,60.0,0.0,10,980,0.33,48,0.48,0
2024-11-21 06:05:00,8,950,980,270,360,320,20.00,0.0,0.0,10,980,0.33,48,0.48,0
2024-11-21 06:10:00,8,950,980,270,360,320,20.00,0.0,0.0,10,980,0.33,48,0.48,0
2024-11-21 06:15:00,8,950,980,270,360,320,20.00,0.0,0.0,10,980,0.33,48,0.48,0
2024-11-21 06:20:00,8,950,980,270,360,320,20.00,0.0,0.0,10,980,0.33,48,0.48,0
2024-11-21 06:25:00,8,950,980,270,360,320,20.00,0.0,0.0,10,980,0.33,48,0.48,0
2024-11-21 06:30:00,8,950,980,270,360,320,20.00,0.0,0.0,10,980,0.33,48,0.48,0
2024-11-21 06:35:00,8,950,980,270,360,320,20.00,0.0,0.0,10,980,0.33,48,0.48,0
2024-11-21 06:40:00,8,950,980,270,360,320,20.00,0.0,0.0,10,980,0.33,48,0.48,0
2024-11-21 06:45:00,8,950,980,270,360,320,20.00,0.0,0.0,10,980,0.33,48,0.48,0
2024-11-21 06:50:00,8,950,980,270,360,320,20.00,0.0,0.0,10,980,0.33,48,0.48,0
2024-11-21 06:55:00,8,950,980,270,360,320,20.00,0.0,0.0,10,980,0.33,48,0.48,0
2024-11-21 07:00:00,9,1100,1130,315,420,380,15.00,60.0,0.0,12,1130,0.33,57,0.57,0
2024-11-21 07:05:00,9,1100,1130,315,420,380,15.00,0.0,0.0,12,1130,0.33,57,0.57,0
2024-11-21 07:10:00,9,1100,1130,315,420,380,15.00,0.0,0.0,12,1130,0.33,57,0.57,0
2024-11-21 07:15:00,9,1100,1130,315,420,380,15.00,0.0,0.0,12,1130,0.33,57,0.57,0
2024-11-21 07:20:00,9,1100,1130,315,420,380,15.00,0.0,0.0,12,1130,0.33,57,0.57,0
2024-11-21 07:25:00,9,1100,1130,315,420,380,15.00,0.0,0.0,12,1130,0.33,57,0.57,0
2024-11-21 07:30:00,9,1100,1130,315,420,380,15.00,0.0,0.0,12,1130,0.33,57,0.57,0
2024-11-21 07:35:00,9,1100,1130,315,420,380,15.00,0.0,0.0,12,1130,0.33,57,0.57,0
2024-11-21 07:40:00,9,1100,1130,315,420,380,15.00,0.0,0.0,12,1130,0.33,57,0.57,0
2024-11-21 07:45:00,9,1100,1130,315,420,380,15.00,0.0,0.0,12,1130,0.33,57,0.57,0
2024-11-21 07:50:00,9,1100,1130,315,420,380,15.00,0.0,0.0,12,1130,0.33,57,0.57,0
2024-11-21 07:55:00,9,1100,1130,315,420,380,15.00,0.0,0.0,12,1130,0.33,57,0.57,0
2024-11-21 08:00:00,10,125,155,23,30,0,80.00,-380.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 08:05:00,10,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 08:10:00,10,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 08:15:00,10,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 08:20:00,10,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 08:25:00,10,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 08:30:00,10,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 08:35:00,10,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 08:40:00,10,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 08:45:00,10,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 08:50:00,10,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 08:55:00,10,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 09:00:00,11,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 09:05:00,11,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 09:10:00,11,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 09:15:00,11,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 09:20:00,11,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 09:25:00,11,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 09:30:00,11,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 09:35:00,11,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 09:40:00,11,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 09:45:00,11,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 09:50:00,11,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 09:55:00,11,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 10:00:00,12,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 10:05:00,12,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 10:10:00,12,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 10:15:00,12,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 10:20:00,12,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 10:25:00,12,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 10:30:00,12,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,1
2024-11-21 10:35:00,12,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 10:40:00,12,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 10:45:00,12,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 10:50:00,12,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 10:55:00,12,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 11:00:00,13,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 11:05:00,13,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 11:10:00,13,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 11:15:00,13,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 11:20:00,13,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 11:25:00,13,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 11:30:00,13,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 11:35:00,13,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 11:40:00,13,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 11:45:00,13,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 11:50:00,13,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 11:55:00,13,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 12:00:00,14,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 12:05:00,14,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 12:10:00,14,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 12:15:00,14,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 12:20:00,14,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 12:25:00,14,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 12:30:00,14,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 12:35:00,14,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 12:40:00,14,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 12:45:00,14,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 12:50:00,14,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 12:55:00,14,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 13:00:00,15,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 13:05:00,15,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 13:10:00,15,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 13:15:00,15,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 13:20:00,15,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 13:25:00,15,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 13:30:00,15,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 13:35:00,15,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 13:40:00,15,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 13:45:00,15,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 13:50:00,15,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 13:55:00,15,125,155,23,30,0,80.00,0.0,0.0,0,155,0.33,0,0.00,0
2024-11-21 14:00:00,16,950,980,270,360,300,25.00,300.0,0.0,10,980,0.33,45,0.45,0
2024-11-21 14:05:00,16,950,980,270,360,300,25.00,0.0,0.0,10,980,0.33,45,0.45,0
2024-11-21 14:10:00,16,950,980,270,360,300,25.00,0.0,0.0,10,980,0.33,45,0.45,0
2024-11-21 14:15:00,16,950,980,270,360,300,25.00,0.0,0.0,10,980,0.33,45,0.45,0
2024-11-21 14:20:00,16,950,980,270,360,300,25.00,0.0,0.0,10,980,0.33,45,0.45,0
2024-11-21 14:25:00,16,950,980,270,360,300,25.00,0.0,0.0,10,980,0.33,45,0.45,0
2024-11-21 14:30:00,16,950,980,270,360,300,25.00,0.0,0.0,10,980,0.33,45,0.45,0
2024-11-21 14:35:00,16,950,980,270,360,300,25.00,0.0,0.0,10,980,0.33,45,0.45,0
2024-11-21 14:40:00,16,950,980,270,360,300,25.00,0.0,0.0,10,980,0.33,45,0.45,0
2024-11-21 14:45:00,16,950,980,270,360,300,25.00,0.0,0.0,10,980,0.33,45,0.45,0
2024-11-21 14:50:00,16,950,980,270,360,300,25.00,0.0,0.0,10,980,0.33,45,0.45,0
2024-11-21 14:55:00,16,950,980,270,360,300,25.00,0.0,0.0,10,980,0.33,45,0.45,0
2024-11-21 15:00:00,17,1175,1205,338,450,400,19.00,100.0,0.0,13,1205,0.33,60,0.60,0
2024-11-21 15:05:00,17,1175,1205,338,450,400,19.00,0.0,0.0,13,1205,0.33,60,0.60,0
2024-11-21 15:10:00,17,1175,1205,338,450,400,19.00,0.0,0.0,13,1205,0.33,60,0.60,0
2024-11-21 15:15:00,17,1175,1205,338,450,400,19.00,0.0,0.0,13,1205,0.33,60,0.60,0
2024-11-21 15:20:00,17,1175,1205,338,450,400,19.00,0.0,0.0,13,1205,0.33,60,0.60,0
2024-11-21 15:25:00,17,1175,1205,338,450,400,19.00,0.0,0.0,13,1205,0.33,60,0.60,0
2024-11-21 15:30:00,17,1175,1205,338,450,400,19.00,0.0,0.0,13,1205,0.33,60,0.60,0
2024-11-21 15:35:00,17,1175,1205,338,450,400,19.00,0.0,0.0,13,1205,0.33,60,0.60,0
2024-11-21 15:40:00,17,1175,1205,338,450,400,19.00,0.0,0.0,13,1205,0.33,60,0.60,0
2024-11-21 15:45:00,17,1175,1205,338,450,400,19.00,0.0,0.0,13,1205,0.33,60,0.60,0
2024-11-21 15:50:00,17,1175,1205,338,450,400,19.00,0.0,0.0,13,1205,0.33,60,0.60,0
2024-11-21 15:55:00,17,1175,1205,338,450,400,19.00,0.0,0.0,13,1205,0.33,60,0.60,0
2024-11-21 16:00:00,18,1400,1430,405,540,500,13.00,100.0,0.0,16,1430,0.33,75,0.75,0
2024-11-21 16:05:00,18,1400,1430,405,540,500,13.00,0.0,0.0,16,1430,0.33,75,0.75,0
2024-11-21 16:10:00,18,1400,1430,405,540,500,13.00,0.0,0.0,16,1430,0.33,75,0.75,0
2024-11-21 16:15:00,18,1400,1430,405,540,500,13.00,0.0,0.0,16,1430,0.33,75,0.75,0
2024-11-21 16:20:00,18,1400,1430,405,540,500,13.00,0.0,0.0,16,1430,0.33,75,0.75,0
2024-11-21 16:25:00,18,1400,1430,405,540,500,13.00,0.0,0.0,16,1430,0.33,75,0.75,0
2024-11-21 16:30:00,18,1400,1430,405,540,500,13.00,0.0,0.0,16,1430,0.33,75,0.75,0
2024-11-21 16:35:00,18,1400,1430,405,540,500,13.00,0.0,0.0,16,1430,0.33,75,0.75,0
2024-11-21 16:40:00,18,1400,1430,405,540,500,13.00,0.0,0.0,16,1430,0.33,75,0.75,0
2024-11-21 16:45:00,18,1400,1430,405,540,500,13.00,0.0,0.0,16,1430,0.33,75,0.75,0
